328848	n
328848	n
328848	n
328419	-m
328848	n
328419	-m
330107	n
339584	n
328494	n
328494	n
328419	n
328419	n
328419	n
328419	n
328419	n
417342	n
328698	n
330044	n
329847	n
329842	n
329842	n
313621	+s
329842	-s
313621	+s
329842	-s
312826	+s
329842	-m
329842	n
358497	amb
358623	amb
358497	-s
329431	n
329431	n
358497	amb
358497	-m
358497	amb
358623	amb
358799	n
358799	n
358799	n
358799	n
358799	n
358799	n
358799	n
358799	n
358799	n
328386	n
358799	n
356036	n
356383	n
356395	n
356437	n
356395	n
356395	n
355846	n
356014	n
356014	n
355898	n
355898	n
355898	n
355898	n
356079	n
356079	n
468285	n
468285	n
355802	n
355802	n
355802	n
355759	n
313122	+s
313174	-m
361446	n
330378	n
330378	n
330378	n
330378	n
331264	n
330373	n
309106	n
331656	n
313168	n
362677	n
313168	n
313168	n
313175	-s
330795	n
329394	n
330092	n
313174	-s
359459	n
313174	n
329394	+s
366187	n
331204	-m
329394	amb
313174	n
313174	n
323331	-s
329428	n
313122	n
313122	n
331267	n
355743	n
331267	n
329428	n
313122	n
312103	n
313144	-s
360052	n
360052	n
313144	n
313144	-s
356452	+s
313122	n
358509	n
358520	n
358509	n
358520	n
358509	n
358593	-s
358595	n
358509	n
358509	n
358509	n
358509	n
358612	n
313122	n
313122	n
329394	n
331036	n
331036	n
329394	n
331204	n
329394	n
329394	n
331204	n
331204	n
331086	n
331204	n
329394	n
365961	-s
365961	amb
365961	amb
365961	n
365961	n
365961	n
365961	n
365961	n
362230	n
365976	n
365961	n
366460	n
366460	n
365961	n
365961	n
365961	n
366930	n
366930	n
366930	n
366930	n
365961	n
366989	n
365961	n
365961	n
289099	n
289099	n
289099	n
365961	n
366653	n
366653	n
365961	n
365961	n
365961	n
365961	n
365961	n
365961	n
365961	n
365961	n
366652	n
366652	n
365961	-s
365961	+s
365961	n
365961	n
365961	n
365961	n
366961	n
365961	n
365961	n
365961	+s
365961	n
365961	-s
365961	n
365961	n
365961	n
365961	-s
365961	n
365961	n
329555	n
328374	n
328374	-m
286753	n
365961	n
346941	n
346865	n
365961	n
365961	n
365961	n
365961	n
365961	n
366801	n
365961	n
365961	n
365961	n
365961	n
366712	n
366705	n
365961	n
366079	n
366268	n
366267	n
328374	n
365961	-s
365961	n
290190	n
365961	n
290190	n
365974	n
365961	n
328535	n
328535	n
329456	n
328535	n
329367	n
268572	-s
366589	n
366265	n
366265	n
366265	n
365961	n
365961	n
365961	n
366262	n
328419	+s
330125	n
330125	n
330125	n
330125	n
330577	n
328494	n
329504	n
329508	n
330361	n
330361	n
329508	n
329508	n
263634	n
366519	n
366519	n
366249	-s
366249	+s
366249	+s
366249	-s
366249	-s
366249	+s
366469	n
366469	n
366469	n
366469	n
366462	n
366467	n
289512	+s
366653	n
440641	n
289512	n
366653	n
440641	n
289099	n
440641	n
442225	n
440641	n
440641	n
440641	n
289099	n
442225	n
442225	n
442225	n
325206	n
325206	n
325206	n
325206	n
287396	n
325206	n
325206	n
287396	n
287396	n
287396	n
286972	n
287646	n
280328	n
282342	n
287647	n
325205	n
325206	n
325218	n
325206	n
325218	n
325206	n
325218	n
325230	n
320763	n
366636	n
366636	n
366636	n
366636	n
290280	n
366445	n
365961	n
346865	n
359448	n
366826	n
366826	n
366826	n
290203	+s
366844	+s
290203	n
290203	n
359448	-s
359448	n
359448	amb
359448	-m
359448	-m
359448	-s
359448	-m
312463	-s
359448	-m
287723	n
264529	n
366445	+s
366445	n
366285	n
366285	n
410628	n
366009	n
366712	n
366712	n
290124	n
311360	n
330582	+s
329508	n
330544	n
330514	n
330514	n
330514	n
329503	n
329503	n
330511	n
330511	n
355944	n
329606	n
330513	n
330513	n
330513	n
330513	n
330513	n
329618	n
329618	n
329618	n
329618	n
329618	n
329618	n
329618	n
313305	n
313305	n
355944	n
355985	n
355944	n
355944	-s
355944	n
468027	n
355944	n
468027	n
355944	n
355944	n
329581	n
468039	n
355944	n
329539	n
329539	n
355944	n
355944	n
329589	n
329562	n
329589	n
329562	n
329551	n
355944	n
355944	n
355944	n
355944	n
355944	n
355944	n
355944	n
355944	n
315945	n
355964	n
355969	n
355969	n
355972	n
355990	n
329394	-s
331204	n
330044	n
328698	n
329589	n
329590	n
328698	n
329539	n
329539	n
329539	n
328698	-s
328698	n
330518	n
329507	n
329529	n
329623	n
328698	n
436759	n
328698	n
329752	-s
328862	n
328848	n
328854	n
330679	n
330679	n
330679	n
330679	n
330679	n
330679	n
330679	n
304921	n
304921	n
328548	n
328548	n
304921	n
304921	n
328868	n
302748	n
301653	n
301653	n
328588	n
328588	n
301653	-s
302748	n
304399	+s
302064	n
300485	n
304130	n
299909	n
305417	-s
299909	-m
299909	-m
299909	-s
299909	-m
312167	n
312167	n
312167	n
312167	n
312167	n
312167	n
290025	n
286012	n
290025	n
290025	n
290025	n
317151	n
317151	n
284841	n
312827	n
312827	n
312824	n
311089	-m
312833	+s
319402	n
284841	n
329619	n
329623	n
329619	n
329621	n
329621	n
329571	n
329580	n
329580	n
329580	n
329539	n
329539	n
330514	n
312792	n
312792	n
324541	n
324709	-s
286574	-s
329581	n
324541	n
330518	n
330518	n
329507	n
330544	n
329508	n
329508	n
329508	n
329587	n
329587	n
329587	n
329587	n
329937	n
329587	n
329587	n
329575	n
329587	n
329587	n
329587	n
329587	n
329587	n
329616	n
329937	n
329539	n
329587	n
329503	n
329480	n
356138	n
356138	n
329503	n
329587	n
329529	n
329509	n
355626	n
329621	n
355661	n
355660	n
356519	n
355626	n
355626	n
356379	-s
356004	-m
355854	n
355626	n
355626	n
355861	n
330541	n
330541	n
313122	n
326416	n
325900	n
325900	n
325900	n
313122	n
326653	n
325900	n
325900	n
325900	n
358494	n
358494	n
325900	n
325900	n
325900	n
325900	n
325900	n
358494	n
358599	n
358599	n
358599	n
269168	+m
358599	n
306551	n
308213	n
308213	n
306551	+s
331133	n
331133	n
325900	n
325900	n
358530	n
325900	n
325900	n
326444	n
325900	n
325900	n
325900	n
325900	n
325900	n
325900	n
325900	n
325900	n
325900	n
325900	n
325900	n
325900	n
325900	n
325900	n
325900	n
325900	n
325900	n
325900	n
325900	n
325900	n
325900	n
325900	n
325900	n
325900	n
325900	n
325900	n
325900	n
330493	n
330493	n
330493	+m
330493	-s
328532	n
328532	n
325900	+s
326444	n
326444	n
326444	n
326695	n
326695	n
326676	n
326732	n
358568	n
325900	n
325900	n
325900	n
325900	n
325900	n
327730	n
329451	-m
325900	n
325900	n
325900	n
325900	n
327989	n
327989	n
325900	n
325900	n
325900	n
325900	n
325900	n
325900	n
325900	n
325900	n
325900	n
325900	n
325900	n
325900	n
325900	n
328832	n
325900	n
328832	n
328162	n
328162	n
328162	n
328162	n
329774	-s
328162	n
328162	n
328162	n
328162	n
328162	n
328162	n
327988	n
358606	n
358606	n
327988	n
301479	n
328322	n
407214	n
407214	n
301479	n
301479	n
328296	n
328296	n
328296	n
328296	n
328223	n
326971	n
326971	n
328226	n
328226	n
328296	n
328229	n
413748	n
358494	n
327989	n
358540	n
327989	n
327989	n
327989	n
327989	n
327989	n
327989	n
327989	n
327989	n
327989	n
327989	n
327989	n
327989	n
358494	n
358494	n
358494	n
327998	n
327998	n
327998	n
328848	n
327989	n
358494	n
358540	n
325900	n
328848	n
329788	n
328588	n
328588	+s
330595	n
356227	n
330697	n
328854	n
328848	-m
328848	n
328848	n
328848	n
328848	n
328848	n
328848	n
325900	n
325900	n
325900	n
325900	n
325900	n
328848	-m
325900	n
325900	n
328848	n
325900	n
325900	n
325900	n
325900	n
325900	n
325900	n
325900	n
422394	n
358509	n
325900	n
325900	n
325900	n
355807	n
326444	n
325900	n
325900	n
325900	n
325900	n
326444	n
326444	n
326444	n
326444	n
326444	n
326444	n
326444	n
326444	n
326444	n
326444	n
326444	n
326444	n
325900	n
326444	n
328848	n
326444	n
325900	n
325900	n
327989	n
305391	n
327989	n
327989	n
325900	n
325900	n
325900	n
325900	n
328848	n
325900	n
325900	n
325900	n
325900	n
325900	n
320476	n
358827	n
313122	n
284848	n
358558	n
362267	-s
362267	-s
362267	-m
312097	-m
318428	-m
330014	n
330014	n
334767	n
289918	n
320806	n
289480	n
366938	n
362230	n
362230	n
362230	n
312865	+s
365964	n
366737	n
366187	n
366187	n
366187	n
366589	-s
365975	-s
366586	n
366187	n
366187	n
366187	n
366187	n
467508	n
366187	n
365964	n
331776	n
366704	n
328848	n
330222	n
328848	n
328848	n
328848	-s
330223	n
304853	n
328848	n
304853	n
330222	n
330222	n
330222	n
304853	n
330222	n
330222	n
328848	n
328848	n
328848	n
330243	n
328848	n
328848	n
304853	n
304853	n
328848	n
328848	n
329556	n
328872	n
329480	n
329480	n
329480	n
329480	n
329480	n
328588	n
328588	n
328588	n
329480	n
330341	n
330341	n
330341	n
330341	n
329181	n
330341	n
330341	n
268434	n
330341	n
330341	n
330341	n
328848	n
328848	n
328848	n
328848	n
328848	n
328854	n
328854	n
328858	n
328854	n
328848	+s
328848	+s
366293	n
286045	n
286046	n
286046	n
286046	n
286046	n
284853	n
284853	n
329480	n
329480	n
325009	n
286055	n
325009	n
286806	n
272977	n
275521	n
271213	n
272977	n
328828	n
313576	n
318820	n
318820	n
318820	n
318820	n
322660	n
322660	n
317609	n
317609	n
362129	+s
362129	n
286055	+s
288142	n
287684	n
286055	n
447975	-s
303460	-s
286057	-s
286045	n
366132	n
366639	n
284841	n
366668	n
312829	amb
358799	n
308917	n
328854	n
328854	n
328858	n
328848	n
300487	n
305728	n
305728	n
305728	n
305728	n
303417	n
303417	n
305728	n
305728	n
305728	n
305728	n
305728	n
305728	n
305728	n
305728	n
328848	n
328848	n
278399	n
328848	n
328848	n
328848	n
301479	+s
301479	n
328848	n
331382	n
328848	n
328854	-s
329970	n
329970	n
318716	n
328848	n
328848	n
328848	n
328872	n
328872	n
342761	n
328872	n
328886	n
342705	n
328886	n
328886	n
290397	n
328877	n
290397	n
328877	n
290397	n
328877	n
290397	n
328877	n
290397	n
328877	n
328868	n
328868	n
328868	n
328868	n
328868	n
328868	n
328868	n
328877	n
270778	-s
290398	n
290398	n
290397	-m
328877	n
290397	-m
290397	-m
290397	-s
329476	n
328877	n
328877	n
328877	n
290397	n
328873	n
328873	n
302834	n
302834	n
302834	n
310543	n
328862	n
328862	n
328907	n
329774	n
329774	n
329784	n
329774	n
329777	n
329796	n
329784	n
329774	n
329789	n
328386	n
329642	n
330435	n
330435	n
358954	n
358954	n
328848	n
328848	n
328848	n
328848	n
328848	n
328848	n
328848	n
328848	n
328848	n
328848	n
328848	n
288127	n
291008	n
290615	n
329566	n
328862	n
328877	n
329566	-m
299158	n
304981	n
308114	n
302477	n
308114	n
308114	n
299639	n
299639	n
302042	n
302477	n
308114	n
307699	n
308114	n
308733	n
309496	n
309496	n
308114	n
300227	n
290388	n
309496	amb
309496	amb
309496	n
309496	amb
309496	n
309496	n
309496	n
308114	n
303724	n
308103	n
308114	n
308560	n
308560	n
308560	n
299639	n
300620	n
299639	n
308114	n
308114	n
308157	n
308157	n
303724	n
303724	n
303724	n
366332	-s
366229	+s
312842	amb
284836	n
366737	n
366783	n
365989	-s
365990	-s
365989	n
365989	n
284836	n
284836	n
366586	n
324317	amb
324317	n
325179	n
324317	amb
319408	n
319402	n
319402	n
322793	n
322793	n
322793	n
335274	amb
366806	amb
335274	amb
366806	amb
359523	n
335274	+s
285778	amb
285778	amb
285778	amb
335274	+s
324644	+s
335274	n
324644	n
291203	n
359523	n
359523	n
359531	amb
289329	n
328387	n
329630	n
366737	n
366737	n
366705	n
366737	n
329456	amb
366737	n
366737	n
366705	n
366737	n
366738	n
366738	n
330862	n
366737	n
329462	-m
329456	-m
329443	-m
329456	-m
328374	-m
328374	-m
440807	n
303839	n
366806	-m
366806	+m
347147	+s
290939	amb
290939	-s
290939	-s
366638	n
366589	n
366589	n
366589	n
366134	amb
286306	n
286303	n
365961	n
366119	n
365961	n
324664	amb
315870	-s
366568	-s
366568	-s
366568	-s
366568	-s
366568	-s
366568	-m
366568	-s
329471	-m
329765	-m
329765	-m
329765	-m
313041	n
329765	-m
366858	n
366858	n
329765	-m
329765	-m
329765	-m
356072	n
313349	n
356077	n
329765	-m
355560	-s
355562	+s
355560	n
355560	n
355560	-m
356211	n
294493	n
329456	n
329880	n
356227	n
356553	n
330791	n
356357	n
356357	n
356357	n
356357	n
356357	n
356357	n
356395	n
356357	n
355930	n
356357	n
356175	n
356227	n
302727	n
356227	n
304401	n
328828	n
328828	n
328828	n
328828	n
328828	n
328828	n
328828	n
328828	n
328828	n
328828	n
328828	n
328828	n
328828	n
328698	n
328698	n
328828	n
328828	n
308560	n
308114	n
308114	n
300568	n
300568	n
300568	n
308114	n
308114	n
308114	n
356090	n
356090	n
356090	n
356227	n
356090	n
303699	n
356227	n
356227	n
356203	n
356227	n
328848	n
356227	n
356227	n
356227	n
356227	n
356227	n
290397	n
356227	n
290397	n
328907	n
290397	n
290397	n
356227	n
356227	n
356089	n
356464	n
356089	n
356464	n
356437	n
356437	n
356437	n
356437	n
356437	n
356437	n
356437	n
320867	n
320867	n
328882	n
320867	n
320867	n
308114	n
308114	n
320867	n
308114	n
320867	n
355784	n
308114	n
320867	n
320867	n
306655	n
308114	n
356566	n
306655	n
306655	n
356566	n
308114	n
308114	n
356570	n
356570	n
307700	n
290417	n
356566	n
356090	n
355744	n
355756	n
356203	n
307700	n
356227	n
356091	n
356203	n
308114	n
308114	n
306655	n
306655	n
356091	n
356091	n
356227	n
355685	n
356203	n
356203	n
356203	n
356203	n
356203	n
356203	n
356203	n
307394	n
307394	n
307394	n
355560	amb
355681	n
307024	n
307024	n
310472	n
355564	n
355560	n
299752	amb
355571	n
355784	n
302303	n
355571	n
303448	n
355826	n
355571	n
303448	n
355826	n
355571	n
303448	n
355826	n
331261	n
331261	n
307394	n
299760	n
300727	n
300620	n
300620	n
304213	n
309307	n
304213	n
309307	n
304213	n
309307	n
330044	n
304213	n
309307	n
330044	n
330044	n
304213	n
309307	n
304213	n
304213	n
330033	n
300624	n
325856	n
325856	n
325856	n
325856	n
325856	n
325856	n
300624	n
325856	n
300624	n
325856	n
330014	n
330014	n
330014	n
300624	n
300620	n
300620	n
300620	n
307394	n
330014	n
300485	n
308655	n
330014	n
330014	n
330014	n
330014	n
330014	n
300872	-s
330014	n
330014	n
302228	n
308655	n
308655	n
308655	n
308655	n
307394	n
331025	n
307394	n
307394	n
307394	n
303215	n
307394	n
